id,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
161,0.826940707,0.826862612,0.867657439,0.870765141,0.866762018,0.855969949,0.860686876,0.863257808,0.855496606,0.829223135,0.830447138,0.827577383,0.831298088,0.815532076,0.831956124,0.828064077,0.800465295,0.825427719,0.806317136,0.822021073,0.810600597,0.800767352,0.801975024,0.802179716,0.781744151,0.80334804,0.803145779,0.796957067,0.789133502,0.52374632,0.770957343,0.485285552,0.635340023,0.70742355,0.427260805,0.756868502,0.497400513,0.762046541,0.486661481,0.780155295,0.560490471,0.664927282,0.657602017,0.759426644,0.376974572,0.764092567,0.583493012,0.624764591,0.641045007,0.439607735,0.517335479,0.710689546,0.308721648,0.650337182,0.6650935,0.531800421,0.662884777,0.459597138,0.833401587,0.535991449,0.516380376,0.342180294,0.375891707,0.82082248,0.59106232,0.833116554,0.332035843,0.734796757,0.552139381,0.307048251,0.244010747,0.622661535,0.615675767,0.721268439,0.441180051,0.481369839,0.655923825,0.520174721,0.530630651,0.728705485,0.3069147,0.221585743,0.386073097,0.428466401,0.658281596,0.809122348,0.354018106,0.36447829,0.63855345,0.349042143,0.459725619,0.408138918,0.72976775,0.394577153,0.683466159,0.527022308,0.310094515,0.619700328,0.623587014,0.458444719,0.564681075,0.816381,0.835340149,0.556250265,0.453909338,0.69210044,0.591172863,0.554019247,0.430700622,0.435533321,0.742135398,0.726757866,0.720001059,0.684152373,0.649510065,0.599946169,0.844947899,0.739735683,0.738921763,0.595806551,0.48586289,0.726765499,0.588416595,0.756599029,0.718199618,0.677420413,0.797022575,0.844553565,0.816314337,0.742007119,0.345294929,0.623510475,0.66716196,0.730612914,0.587423503,0.342612882,0.664522247,0.733925324,0.524255049,0.753325135,0.845383018,0.615584507,0.643783498,0.592248661,0.748318316,0.5795531,0.727742945,0.701192031,0.620355301,0.710914998,0.317748909,0.349344503,0.840864367,0.186008211,0.724933702,0.759091885,0.464054282,0.749846466,0.503908019,0.401610754,0.440362809,0.540933151,0.261693057,0.289838744,0.407779542,0.721644249,0.395390738,0.485062249,0.818160173,0.52613904,0.211028627,0.644247732,0.708963896,0.834628787,0.834437432,0.518342981,0.734230183,0.588764189,0.490476673,0.670092774,0.806258324,0.479685378,0.732198135,0.37120347,0.666641656,0.655904755,0.435176831,0.323000924,0.157296805,0.81677843,0.148519641,0.805587299,0.389190953,0.550577468,0.364800285,0.77028398,0.714327493,0.288345673,0.812703676,0.818875359,0.542735701,0.627635541
162,0.50088421,0.494155799,0.392245333,0.382008782,0.380204223,0.406197574,0.391057195,0.387126781,0.402869789,0.440256821,0.432463013,0.433881479,0.422597371,0.457677763,0.419439918,0.393358214,0.464280883,0.400651292,0.460120718,0.436174488,0.419522133,0.459437692,0.422348622,0.422897179,0.470074151,0.392858253,0.377001323,0.390704531,0.418454414,0.820580778,0.473827421,0.773875339,0.662350733,0.587280266,0.806710615,0.46803042,0.74355661,0.486843139,0.73506385,0.343078823,0.72418146,0.604288094,0.624490771,0.395076425,0.72589682,0.380664567,0.66239651,0.638357557,0.586622387,0.79378912,0.783584031,0.414862011,0.717083197,0.54602635,0.506976254,0.735729222,0.503785311,0.737277661,0.291824072,0.731208042,0.706464533,0.733202106,0.753542213,0.30388507,0.572993285,0.272502496,0.669959832,0.279255125,0.66794378,0.699984459,0.535600898,0.508913889,0.458187192,0.264288002,0.693665636,0.608708011,0.496406973,0.677122586,0.594370194,0.227783662,0.626735239,0.472281074,0.712056741,0.620014457,0.424627452,0.241257204,0.702073072,0.760840326,0.348840412,0.749103783,0.536008702,0.700917379,0.320573548,0.702235154,0.26231534,0.514801084,0.662937839,0.336327658,0.321114635,0.622629882,0.505943343,0.232082298,0.177322772,0.696659109,0.744303259,0.509827013,0.665399432,0.700492752,0.745848028,0.747908741,0.419509786,0.452840313,0.468149933,0.536766753,0.600209468,0.662476457,0.148006098,0.435535478,0.428119035,0.674915682,0.749545773,0.460035878,0.684701122,0.396409604,0.481015338,0.565598866,0.294611579,0.159724979,0.244508174,0.434672368,0.768628622,0.651681628,0.68193411,0.515813386,0.713178488,0.782678793,0.595665256,0.559532567,0.748011058,0.522833066,0.16693515,0.726718217,0.657405355,0.722930744,0.43153802,0.816712566,0.474874486,0.591612388,0.701167473,0.553092226,0.753938812,0.773386948,0.209686879,0.546642413,0.522012683,0.442477763,0.821697909,0.464260721,0.834144622,0.745862794,0.818469591,0.803969381,0.689424139,0.727688546,0.750325164,0.550052181,0.743712944,0.868623055,0.264750876,0.80215261,0.600285087,0.792330163,0.563347268,0.267559226,0.224049405,0.834380142,0.564799508,0.726967262,0.82208858,0.662274221,0.299819756,0.874820554,0.663996965,0.815307688,0.701659347,0.641751073,0.757976586,0.773776955,0.47504154,0.307897076,0.45463411,0.409967771,0.823919162,0.739382455,0.808569012,0.409165451,0.587208896,0.735062089,0.326605994,0.3082903,0.818652749,0.710887885
163,0.874997264,0.874004208,0.828896036,0.817743342,0.817017866,0.830689685,0.817024165,0.810197085,0.81787524,0.84588535,0.839451975,0.83735582,0.826810569,0.83301957,0.813383586,0.826463441,0.838180779,0.811294924,0.813536066,0.798624843,0.813732549,0.803180171,0.817062851,0.807406436,0.808055935,0.805887114,0.806393342,0.80739753,0.800796751,0.332388534,0.779967099,0.448876128,0.673420038,0.710121778,0.331075698,0.7738465,0.517604733,0.73965344,0.535567492,0.766479058,0.488589011,0.674056463,0.631142465,0.763157738,0.43554361,0.74381114,0.602430096,0.597630242,0.692998952,0.279658307,0.290523509,0.805264859,0.506228294,0.716518192,0.753693774,0.348010129,0.74397272,0.327399759,0.597076524,0.334801733,0.385017875,0.376311512,0.310033908,0.596738323,0.654639159,0.562125737,0.389815706,0.654915814,0.411942967,0.445090496,0.573503093,0.671168272,0.78061452,0.637313584,0.315429859,0.5757905,0.600692386,0.336572409,0.536793808,0.561691636,0.380158931,0.618300322,0.241564611,0.463505535,0.626212123,0.485245364,0.264889408,0.322423373,0.700509617,0.354709931,0.672690143,0.208188398,0.544257179,0.203794106,0.576380456,0.587052261,0.314270959,0.674688545,0.665983495,0.317746204,0.515207376,0.619113219,0.510529207,0.666405098,0.581035297,0.852713842,0.710901688,0.660283729,0.575954365,0.565801855,0.833035014,0.84363032,0.844584386,0.831445073,0.774489375,0.710750789,0.450071406,0.833103038,0.84460266,0.678465772,0.549895876,0.847433286,0.663076132,0.825510789,0.846920399,0.800711094,0.731828972,0.479900794,0.654185696,0.842837457,0.360425985,0.708179886,0.560353927,0.778225073,0.567890916,0.330654615,0.775828273,0.72851025,0.534181931,0.755861031,0.499821704,0.4915377,0.657218391,0.535415368,0.846943989,0.272409446,0.857217147,0.722166257,0.572422484,0.777060478,0.40572309,0.362979561,0.586233948,0.745739,0.805642339,0.825263671,0.254466149,0.828202409,0.218221913,0.61146529,0.265357282,0.314902011,0.560906668,0.4788281,0.59787548,0.782892058,0.622963386,0.142673486,0.702733309,0.335178017,0.701687909,0.413077314,0.791403445,0.683394784,0.631028037,0.235731283,0.762144897,0.573810467,0.277456623,0.653116865,0.763578885,0.141995863,0.691002383,0.281935368,0.57794786,0.737392645,0.605669052,0.393551498,0.766917506,0.756063102,0.771895291,0.809324805,0.262540601,0.613731724,0.304280834,0.864981335,0.769951624,0.496383859,0.780827856,0.760841822,0.309290784,0.601165444
164,0.382819683,0.380960937,0.485348281,0.507382957,0.495381556,0.462728228,0.490866811,0.505557631,0.484323234,0.392852946,0.400884533,0.398874736,0.418688273,0.402971455,0.450331724,0.446180542,0.36299161,0.419346431,0.431580826,0.479440715,0.392584798,0.441446627,0.374760295,0.386978426,0.387570749,0.400072874,0.445813831,0.401662918,0.369340982,0.741929963,0.434957379,0.787878079,0.602036062,0.587391271,0.73790565,0.402398133,0.738166329,0.527791284,0.716742791,0.477051072,0.778480295,0.587334272,0.672877971,0.354686719,0.808254483,0.380023,0.638153108,0.680853591,0.486148909,0.649476106,0.668691551,0.308089246,0.678556855,0.404973135,0.313860254,0.745440539,0.321620992,0.730007941,0.630263409,0.727066538,0.755981147,0.692697915,0.656654266,0.617477556,0.463296005,0.633871935,0.795801174,0.482648942,0.753970382,0.648950225,0.690259752,0.395327912,0.215297337,0.515428629,0.700744574,0.525768457,0.577554132,0.709614111,0.596802266,0.522851758,0.781548617,0.479947551,0.585392426,0.647996453,0.43136481,0.624424668,0.591877578,0.549506143,0.268211691,0.557436742,0.280641063,0.527222265,0.560838893,0.510247343,0.385936255,0.419074914,0.604507461,0.25718255,0.281999243,0.661449225,0.564465704,0.62522457,0.726476379,0.568585233,0.687477594,0.128911973,0.485708466,0.582640798,0.694759277,0.702168776,0.176207124,0.147195604,0.145185259,0.188824034,0.341108813,0.492163086,0.754543334,0.179215513,0.156135301,0.552991692,0.720959272,0.146510402,0.582658666,0.210115262,0.150751209,0.282867109,0.450884477,0.754970481,0.595567773,0.16588667,0.816071826,0.509133808,0.810393383,0.393808895,0.730849276,0.78628828,0.360705306,0.563035472,0.748005312,0.498826206,0.758448445,0.82964792,0.634571882,0.776272169,0.169417572,0.693846554,0.146300625,0.544912843,0.759020444,0.389051419,0.859493168,0.825929469,0.685705285,0.531769816,0.306385795,0.236975423,0.676631487,0.232596079,0.612561316,0.720241073,0.696361581,0.759185739,0.830365618,0.874070179,0.735209878,0.389638018,0.717452145,0.436999314,0.563701401,0.777730999,0.639266243,0.802838339,0.361736881,0.555458197,0.683678913,0.647437429,0.469446305,0.756955868,0.715110771,0.685615313,0.471551514,0.435975047,0.597745243,0.735248897,0.792970683,0.504967875,0.760620345,0.854817311,0.555633107,0.436025677,0.53217775,0.314196618,0.708400575,0.733833413,0.773431911,0.194517608,0.447078337,0.871950794,0.386907912,0.438099819,0.762655995,0.756246666
165,0.826940707,0.822636364,0.868729408,0.864344789,0.87237092,0.858900302,0.857548105,0.850305035,0.846933704,0.828588167,0.834715591,0.832837703,0.842372401,0.82417969,0.835336587,0.814362748,0.798891857,0.841101793,0.815656948,0.807845732,0.823113359,0.808985591,0.802779129,0.816873817,0.804447378,0.794954331,0.777213673,0.776565642,0.798093525,0.494558866,0.793757649,0.387009475,0.762692357,0.7066025,0.479632925,0.790857065,0.52684782,0.726224203,0.574717537,0.732047442,0.345224715,0.695495153,0.55101492,0.775255406,0.295673089,0.799600397,0.648238617,0.517634481,0.783542792,0.523271193,0.499255033,0.638354123,0.575776325,0.777633284,0.713568312,0.3867426,0.721740895,0.434947678,0.552323931,0.395825046,0.30129972,0.394168853,0.433251657,0.540691956,0.754753507,0.516671761,0.339231216,0.69165947,0.250504083,0.511100546,0.3603874,0.735119812,0.505201535,0.616923841,0.398226341,0.687560909,0.521689676,0.330478161,0.523044743,0.678396575,0.32496776,0.641214691,0.496542977,0.371850658,0.675538925,0.417107167,0.410340196,0.600790285,0.584046107,0.599430239,0.627226974,0.532535373,0.483407869,0.507615805,0.758896004,0.674087607,0.330756936,0.572118117,0.587591904,0.284355882,0.433579298,0.770737332,0.616712549,0.794144117,0.642030969,0.394785663,0.836848349,0.781048379,0.630241105,0.624647261,0.516989314,0.4475062,0.442649333,0.542514965,0.785335087,0.838948289,0.53545795,0.526442926,0.46793947,0.819998841,0.591643985,0.446412517,0.79543032,0.591302557,0.457327338,0.716027061,0.850639804,0.534674064,0.795685098,0.4951651,0.267640614,0.838957226,0.264647011,0.788605529,0.532845483,0.348444996,0.803694984,0.727093897,0.518879446,0.771229721,0.515267403,0.214130265,0.694830645,0.398791796,0.504672901,0.526807058,0.446808858,0.768465867,0.436661058,0.808655106,0.179795578,0.270179899,0.713322268,0.765746552,0.745512442,0.64992009,0.579250738,0.640877654,0.678266497,0.538705907,0.55032949,0.407761407,0.247666257,0.131290749,0.512782191,0.813458017,0.542928956,0.761035188,0.798545157,0.3636958,0.668872685,0.324414478,0.805854235,0.878518341,0.645601973,0.640552245,0.823042563,0.480508497,0.520437607,0.614490046,0.823648829,0.764055213,0.770251114,0.524495666,0.366917986,0.840993531,0.454417682,0.21862417,0.785576936,0.875974095,0.797737736,0.774724756,0.598220683,0.536442194,0.468572174,0.557850232,0.845677673,0.160729526,0.851645701,0.873667888,0.43561584,0.487045402
166,0.50088421,0.505596916,0.385337257,0.393736977,0.375913661,0.388228542,0.38737054,0.407989536,0.411406731,0.458550947,0.445525116,0.446714666,0.40989403,0.42303291,0.383310219,0.463707669,0.495031447,0.400864079,0.405871624,0.452496676,0.436102528,0.405714415,0.44970602,0.437645338,0.412349816,0.401451851,0.497989469,0.440456598,0.453338219,0.836510808,0.373193938,0.798565515,0.441006248,0.601355641,0.816725402,0.356444837,0.73457276,0.556454695,0.687029601,0.539430873,0.761586915,0.543102706,0.773600277,0.441582945,0.660341223,0.400067764,0.568939938,0.767677102,0.289476575,0.827004476,0.807553721,0.575773851,0.625635477,0.297959456,0.464928331,0.70689315,0.443881751,0.692032734,0.692844427,0.708494351,0.663098657,0.776249571,0.824139506,0.694532537,0.254917692,0.691691744,0.614146744,0.376377982,0.595178304,0.638684498,0.724938703,0.260911775,0.555348558,0.536401162,0.649984693,0.32745425,0.682839448,0.641983399,0.622444775,0.322190487,0.569138354,0.405148411,0.661401767,0.704277995,0.289927252,0.689840983,0.769713074,0.428833332,0.400060733,0.414810269,0.381011103,0.581393029,0.635461706,0.653592182,0.242455714,0.227369471,0.723712839,0.384171744,0.34505383,0.589610423,0.648386213,0.352787893,0.644572003,0.276272932,0.595875313,0.735734019,0.159441472,0.314951594,0.617592975,0.62644222,0.734717566,0.752758523,0.753173897,0.714631598,0.316990159,0.163031318,0.727193884,0.737057449,0.749301701,0.226463944,0.67910671,0.755363797,0.296593685,0.680979928,0.756291003,0.484659728,0.144686666,0.737653299,0.308816371,0.75231714,0.67865262,0.180446038,0.688303638,0.332754321,0.757645487,0.77915526,0.281719627,0.562493857,0.760234147,0.448831243,0.760514152,0.602496751,0.564130202,0.801206103,0.754291826,0.869387915,0.760614399,0.427044473,0.821739668,0.271173758,0.513341764,0.681850003,0.549399613,0.461189957,0.43108219,0.632709883,0.81412295,0.643309444,0.681734793,0.795536958,0.831457283,0.85624056,0.65923403,0.404962287,0.810750536,0.269647327,0.802738968,0.56198695,0.335148339,0.833846786,0.670701064,0.774387508,0.298322405,0.183636283,0.670296624,0.747388864,0.270499364,0.823218148,0.862416124,0.739486818,0.272575183,0.560897754,0.42551631,0.817502537,0.814479528,0.224087032,0.847334123,0.604289897,0.404110597,0.157040595,0.374044454,0.42023584,0.754053412,0.815293284,0.827319388,0.725607577,0.210895977,0.486021871,0.236491177,0.162734686,0.872312821,0.843775876
167,0.874997264,0.871631425,0.826854428,0.82844005,0.810046133,0.828180008,0.823280939,0.827731258,0.826911511,0.838665427,0.831076422,0.828052435,0.811432412,0.83683359,0.818593412,0.819809226,0.816534939,0.789539659,0.827444719,0.808716249,0.794826684,0.81861601,0.798773834,0.785264573,0.800147215,0.826487735,0.779476523,0.825865585,0.771884222,0.314028593,0.798518369,0.392611996,0.815860125,0.688691871,0.307536564,0.767725576,0.533665311,0.707321768,0.635392817,0.709562745,0.451961543,0.742881487,0.35267854,0.719830632,0.532416644,0.703113633,0.746602675,0.32773095,0.68220035,0.292715646,0.268622228,0.693575867,0.669715909,0.664052807,0.711845958,0.408659421,0.704067737,0.47701581,0.425152253,0.375296525,0.441232718,0.295746229,0.300345372,0.387801468,0.620779078,0.385478817,0.601602802,0.736996143,0.505818306,0.512110337,0.304940596,0.619665434,0.790850736,0.607892385,0.436780493,0.70436575,0.33077845,0.378126738,0.463499499,0.694964526,0.602886869,0.703869338,0.340451093,0.252842146,0.665969135,0.252014471,0.220380345,0.706505967,0.784755818,0.711509326,0.681342679,0.45286784,0.334134793,0.289554626,0.477476252,0.56930034,0.362163322,0.739915722,0.735941713,0.337713418,0.250842717,0.779295721,0.707629148,0.706566429,0.79776104,0.600545761,0.478325712,0.758875448,0.771467455,0.760385714,0.572196406,0.539543477,0.538204403,0.62848484,0.755679479,0.487272223,0.585252477,0.554021003,0.563640846,0.619718855,0.674452224,0.537491427,0.732612144,0.672415423,0.534903087,0.849181094,0.441216888,0.551707669,0.743095412,0.537549975,0.544866192,0.528293325,0.540430838,0.770336387,0.469944257,0.335696948,0.718735226,0.728562835,0.481139188,0.785870507,0.486980625,0.68065196,0.781181486,0.295337925,0.537734333,0.14445342,0.539755862,0.808293138,0.241222264,0.711777268,0.737055622,0.549020937,0.782561812,0.800007967,0.867728767,0.735992356,0.287292767,0.729180472,0.58860397,0.34250837,0.237975669,0.183866137,0.597784124,0.748805056,0.301503283,0.713994119,0.324102687,0.76282772,0.783659705,0.278332272,0.625089171,0.383211944,0.756521447,0.518682121,0.660022483,0.474539588,0.705563857,0.271951197,0.174058883,0.50191019,0.709545654,0.77629335,0.842719655,0.296581316,0.287379977,0.628229261,0.199301325,0.676104829,0.828411798,0.471626728,0.812135022,0.845765919,0.485535383,0.313198722,0.272510927,0.668620789,0.60841603,0.773387391,0.640713167,0.489681898,0.166093656,0.227362636
168,0.382819683,0.385447377,0.489397087,0.477618051,0.519091094,0.478235599,0.47172696,0.454373038,0.450649288,0.430380729,0.446519224,0.449312838,0.474337728,0.395691829,0.463900935,0.445057899,0.451939313,0.505930894,0.40742889,0.437796281,0.485327788,0.393750548,0.444405959,0.493575129,0.396618001,0.410755069,0.489813831,0.3376425,0.500097018,0.704331192,0.436548165,0.768861673,0.324697577,0.643580382,0.710251101,0.43100356,0.731062128,0.598643414,0.621092888,0.586530206,0.743871669,0.430596684,0.75529043,0.539417338,0.837481926,0.559827615,0.384556965,0.733975489,0.525734757,0.618899809,0.61388553,0.467038689,0.495583194,0.475407975,0.435011396,0.781226453,0.441747487,0.713110207,0.770933793,0.767877901,0.81423577,0.621138026,0.596045021,0.757278461,0.540274579,0.747889577,0.535982313,0.291453597,0.779147336,0.653607597,0.660031586,0.492039608,0.283576375,0.541364787,0.707631999,0.356089979,0.706407982,0.772335613,0.688881602,0.352404761,0.463536369,0.249067259,0.703107936,0.600886213,0.427149572,0.617068326,0.473204785,0.216551745,0.265501035,0.204144256,0.241271139,0.667131101,0.682432023,0.646611282,0.573128867,0.52913824,0.539614831,0.213690029,0.326990491,0.727289593,0.600690007,0.31263601,0.47778662,0.495741388,0.28263718,0.668349204,0.75014496,0.382953464,0.350676736,0.377971415,0.690252508,0.71985706,0.721622876,0.63228177,0.385397431,0.749945498,0.682483967,0.712721826,0.712101002,0.639144558,0.561632165,0.731052429,0.444524029,0.56848318,0.735350521,0.146940798,0.754539101,0.724818417,0.418589095,0.737178825,0.856798913,0.736032092,0.837698505,0.358045933,0.784743884,0.795797584,0.492292917,0.55707996,0.778488115,0.389788365,0.77658423,0.672172248,0.359397862,0.738751379,0.751050434,0.431174488,0.754239139,0.287093387,0.656001515,0.536784126,0.628583746,0.867128788,0.375220533,0.340092804,0.148038242,0.476412319,0.719368957,0.493713761,0.779780779,0.782937166,0.644448629,0.529661768,0.825269207,0.602314901,0.741814695,0.55436846,0.769961154,0.458042393,0.355464161,0.692888211,0.730482945,0.839741651,0.465552545,0.743573649,0.652081337,0.843901899,0.540937795,0.707398427,0.513388917,0.833668574,0.536589822,0.425907009,0.207082041,0.742273472,0.741881473,0.678326927,0.581291758,0.757650832,0.247514686,0.761884929,0.290851747,0.207566322,0.839263264,0.765074778,0.713891743,0.682329438,0.732148939,0.525939197,0.637722385,0.769406772,0.498278875,0.639025567
169,0.826940707,0.827230322,0.869754236,0.869196891,0.859846991,0.855404787,0.861363255,0.856559968,0.852849171,0.831299626,0.832846322,0.830342054,0.836705255,0.817094499,0.821732943,0.818873047,0.815378474,0.813630323,0.798133991,0.814740151,0.80328653,0.798732057,0.80860235,0.791376856,0.82360552,0.769641008,0.782330065,0.744580112,0.771774906,0.553864316,0.764514488,0.422333878,0.730239585,0.636181255,0.528107183,0.78407522,0.541522404,0.668509559,0.731681777,0.67115269,0.466839175,0.794691363,0.412545612,0.695356218,0.317486454,0.672462543,0.777569439,0.457094301,0.737223113,0.634895047,0.563446394,0.781823754,0.787288697,0.835582676,0.748305499,0.289096356,0.740989041,0.399084448,0.267998303,0.331878868,0.270633849,0.510949813,0.620129525,0.289418294,0.677635694,0.285627803,0.708436726,0.653366516,0.235162515,0.462976522,0.39738541,0.712138306,0.559243708,0.611311212,0.282204065,0.658047775,0.346104068,0.310105019,0.302179916,0.649368281,0.712407702,0.612837,0.302658419,0.469374232,0.613037325,0.522140302,0.564156419,0.547168032,0.504528335,0.515798441,0.59563603,0.267727434,0.278172343,0.370470238,0.488683655,0.50399077,0.597054921,0.455906435,0.52368006,0.335418933,0.455659056,0.756758385,0.85604415,0.828623888,0.702966628,0.668835414,0.532851484,0.807615676,0.785600712,0.808248018,0.663919447,0.60560391,0.601239332,0.733548278,0.823842447,0.538653333,0.671586047,0.616994307,0.598913079,0.746224431,0.812625373,0.569736117,0.850789393,0.805859549,0.558043138,0.447187276,0.548832036,0.580422339,0.854147871,0.551905112,0.164504137,0.577640907,0.194609798,0.815298039,0.389376614,0.334906344,0.843684283,0.733989106,0.422270215,0.782795513,0.431559368,0.587350579,0.797500184,0.454405637,0.507935169,0.751449166,0.4932554,0.72254706,0.616776887,0.803755291,0.692656457,0.171663615,0.803213068,0.768560678,0.444077819,0.844263367,0.486138562,0.84080143,0.374511503,0.344000569,0.623282525,0.731021903,0.291656739,0.730716913,0.446917338,0.789011875,0.385136745,0.820559014,0.818815033,0.538686724,0.509410326,0.234259314,0.830955671,0.619123174,0.685603877,0.201993646,0.847320304,0.536690443,0.751064528,0.239778604,0.850364099,0.830427175,0.598167785,0.466004362,0.504781566,0.684284599,0.745539904,0.518478986,0.680954562,0.58824126,0.754088774,0.599993786,0.23267235,0.421938612,0.545345997,0.62814136,0.551502106,0.805540905,0.809786212,0.548401617,0.768792223,0.684625052
170,0.50088421,0.493139651,0.382072335,0.379597304,0.398781657,0.410115846,0.376219065,0.382923475,0.384096026,0.441169513,0.436809143,0.438143672,0.404551854,0.435568348,0.450739611,0.436628372,0.446384042,0.447886118,0.456700756,0.402490312,0.461528213,0.419950974,0.398319679,0.476275189,0.420084718,0.514927134,0.477952791,0.493916982,0.497219377,0.838422462,0.497627846,0.828408911,0.498947939,0.728345676,0.81210036,0.361025265,0.725875859,0.67116793,0.4694847,0.659513178,0.761471955,0.311205234,0.769496574,0.589551591,0.65343785,0.621635248,0.346901186,0.736052009,0.393615632,0.595827207,0.81254932,0.276748562,0.271487066,0.284181159,0.31805119,0.642021298,0.322841186,0.754163002,0.633142134,0.654029461,0.572165527,0.783676962,0.543544879,0.638305695,0.42237539,0.642652218,0.339272126,0.434234653,0.543372204,0.707469353,0.772981997,0.29734438,0.613422308,0.525678694,0.666794721,0.369390223,0.65093558,0.569449799,0.681519353,0.360674325,0.243808217,0.533508066,0.623044134,0.675064106,0.47790569,0.542399358,0.609041045,0.543054105,0.613757972,0.527953978,0.521347998,0.629486672,0.594791797,0.628385094,0.58600712,0.610889886,0.380317123,0.510084009,0.59159414,0.524906961,0.556162978,0.386588343,0.114210901,0.179274524,0.487949078,0.554131433,0.717997109,0.242590632,0.303585427,0.244279179,0.571937583,0.655434199,0.66143512,0.435847918,0.214900498,0.723007901,0.563149412,0.646444923,0.669174649,0.42182587,0.247569169,0.702689447,0.142621465,0.268699795,0.716386565,0.755248147,0.729736822,0.698381617,0.155410527,0.726789007,0.476725113,0.706285759,0.554504778,0.274549706,0.779640321,0.7579943,0.170392261,0.5432108,0.785894868,0.359722847,0.787379228,0.7839064,0.29679258,0.84836886,0.773162787,0.59045114,0.783979249,0.480881406,0.757217403,0.30311086,0.589075184,0.491980207,0.286649446,0.373386049,0.752584431,0.183750929,0.878999427,0.197134343,0.815429163,0.81142809,0.788818243,0.648270109,0.710542747,0.521155316,0.874619451,0.365262813,0.844861563,0.268862219,0.296263342,0.88097322,0.831740984,0.635105557,0.237902025,0.722956374,0.609535895,0.584028696,0.212812084,0.85200911,0.594018651,0.656454196,0.207431257,0.239306594,0.730090051,0.875088255,0.831447389,0.611202909,0.526260375,0.802450779,0.639272412,0.772019032,0.510188894,0.733315764,0.647290139,0.868158569,0.841168984,0.734122001,0.80094464,0.354773989,0.400730138,0.797504182,0.546519081,0.66449384
171,0.874997264,0.874272055,0.824955813,0.818704443,0.830302867,0.831999836,0.815897947,0.818888307,0.820475808,0.84017748,0.832394239,0.829729884,0.82195501,0.848301466,0.820882587,0.824061077,0.81876862,0.814543115,0.833761439,0.822789116,0.804957525,0.839994792,0.815267642,0.794554623,0.776503048,0.78027981,0.786512427,0.854145317,0.773788337,0.358233687,0.769540067,0.355115979,0.831160603,0.505114156,0.324783847,0.785870511,0.55448104,0.57729244,0.807564796,0.583422489,0.396944363,0.712378882,0.346617478,0.650929473,0.622836718,0.603909922,0.716226204,0.418022917,0.778119879,0.670876372,0.333216136,0.660097575,0.639524306,0.59862653,0.727572418,0.494019834,0.729511514,0.298373182,0.514981501,0.48757512,0.634221793,0.253675885,0.692735245,0.456337389,0.755172535,0.450857304,0.724379405,0.773668185,0.542902457,0.31833007,0.270535288,0.681032879,0.510669982,0.638785492,0.489452158,0.756335774,0.373766263,0.597655412,0.410716268,0.747955296,0.598604265,0.555567999,0.374931239,0.301871316,0.627929673,0.626081235,0.41308128,0.566483433,0.412734038,0.632537945,0.529323485,0.445527138,0.368487096,0.32573285,0.444721037,0.367137486,0.695336473,0.676370241,0.383273973,0.588825798,0.494393147,0.804305627,0.356272768,0.524865724,0.856836069,0.828376469,0.622182594,0.652579975,0.745276005,0.654592744,0.804174227,0.715042972,0.706065261,0.846199598,0.594327514,0.598072259,0.811902671,0.724223412,0.691386747,0.830453364,0.658036872,0.631729053,0.434719202,0.693186609,0.601473473,0.543789755,0.561559127,0.633553268,0.460400812,0.573866847,0.748092941,0.612561775,0.709032721,0.688361222,0.368921077,0.389284256,0.50640525,0.745752939,0.375669957,0.790782631,0.376526592,0.345247823,0.746903927,0.162420258,0.438542274,0.725999086,0.39987742,0.865201856,0.419913293,0.743037147,0.744355813,0.749876504,0.737364945,0.838397106,0.600629043,0.540727696,0.121997675,0.569613554,0.264433632,0.324573014,0.375064102,0.681001799,0.503134665,0.806663668,0.137571726,0.803875372,0.22659183,0.701377511,0.727943317,0.159117562,0.237586468,0.635174075,0.65358826,0.539364947,0.744197157,0.728455252,0.597282432,0.201838905,0.747277974,0.633290801,0.587325853,0.662575547,0.554068094,0.142764141,0.251901843,0.756960195,0.804657848,0.35802667,0.702712388,0.431905038,0.81492738,0.551985914,0.66383108,0.176758422,0.243405128,0.526609817,0.36119834,0.802392431,0.810349861,0.377767395,0.79834087,0.662395314
