id,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101
1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2,0.56,0.5592,0.5584,0.5576,0.5568,0.556,0.5552,0.5544,0.5536,0.5528,0.552,0.5512,0.5504,0.5496,0.5488,0.548,0.5472,0.5464,0.5456,0.5448,0.544,0.5432,0.5424,0.5416,0.5408,0.54,0.5392,0.5384,0.5376,0.5368,0.536,0.5352,0.5344,0.5336,0.5328,0.532,0.5312,0.5304,0.5296,0.5288,0.528,0.5272,0.5264,0.5256,0.5248,0.524,0.5232,0.5224,0.5216,0.5208,0.52,0.5192,0.5184,0.5176,0.5168,0.516,0.5152,0.5144,0.5136,0.5128,0.512,0.5112,0.5104,0.5096,0.5088,0.508,0.5072,0.5064,0.5056,0.5048,0.504,0.5032,0.5024,0.5016,0.5008,0.5,0.4992,0.4984,0.4976,0.4968,0.496,0.4952,0.4944,0.4936,0.4928,0.492,0.4912,0.4904,0.4896,0.4888,0.488,0.4872,0.4864,0.4856,0.4848,0.484,0.4832,0.4824,0.4816,0.4808,0.48
3,0.8624,0.857857536,0.853324544,0.848801024,0.844286976,0.8397824,0.835287296,0.830801664,0.826325504,0.821858816,0.8174016,0.812953856,0.808515584,0.804086784,0.799667456,0.7952576,0.790857216,0.786466304,0.782084864,0.777712896,0.7733504,0.768997376,0.764653824,0.760319744,0.755995136,0.75168,0.747374336,0.743078144,0.738791424,0.734514176,0.7302464,0.725988096,0.721739264,0.717499904,0.713270016,0.7090496,0.704838656,0.700637184,0.696445184,0.692262656,0.6880896,0.683926016,0.679771904,0.675627264,0.671492096,0.6673664,0.663250176,0.659143424,0.655046144,0.650958336,0.64688,0.642811136,0.638751744,0.634701824,0.630661376,0.6266304,0.622608896,0.618596864,0.614594304,0.610601216,0.6066176,0.602643456,0.598678784,0.594723584,0.590777856,0.5868416,0.582914816,0.578997504,0.575089664,0.571191296,0.5673024,0.563422976,0.559553024,0.555692544,0.551841536,0.548,0.544167936,0.540345344,0.536532224,0.532728576,0.5289344,0.525149696,0.521374464,0.517608704,0.513852416,0.5101056,0.506368256,0.502640384,0.498921984,0.495213056,0.4915136,0.487823616,0.484143104,0.480472064,0.476810496,0.4731584,0.469515776,0.465882624,0.462258944,0.458644736,0.45504
4,0.41533184,0.425235972684792,0.434982636859359,0.444572777615974,0.454007337766355,0.463287257841664,0.47241347609251,0.481386928488947,0.490208548720476,0.49887926819604,0.507400016044032,0.515771719112286,0.523995301968085,0.532071686898155,0.54000179390867,0.547786540725248,0.555426842792952,0.562923613276291,0.57027776305922,0.57749020074514,0.584561832656896,0.591493562836779,0.598286293046526,0.604940922767319,0.611458349199786,0.617839467264,0.62408516959948,0.630196346565189,0.636173886239539,0.642018674420384,0.647731594625024,0.653313528090206,0.658765353772122,0.664087948346409,0.669282186208149,0.674348939471872,0.67928907797155,0.684103469260603,0.688792978611896,0.693358469017739,0.697800801189888,0.702120833559543,0.706319422277353,0.710397421213409,0.714355681957249,0.718195053817856,0.721916383823659,0.725520516722532,0.729008294981796,0.732380558788215,0.735638146048,0.738781892386807,0.74181263114974,0.744731193401344,0.747538407925612,0.750235101225984,0.752822097525342,0.755300218766016,0.757670284609782,0.759933112437858,0.762089517350911,0.764140312169054,0.766086307431842,0.767928311398277,0.769667130046808,0.771303567075328,0.772838423901176,0.774272499661136,0.775606591211438,0.776841493127758,0.777977997705216,0.779016894958379,0.779958972621258,0.780805016147313,0.781555808709443,0.7822121312,0.782774762230775,0.78324447813301,0.783622052957389,0.783908258474041,0.784103864172544,0.784209637261918,0.784226342670631,0.784154743046594,0.783995598757167,0.783749667889152,0.783417706248798,0.7830004673618,0.782498702473298,0.781913160547877,0.781244588269568,0.780493730041848,0.779661327987638,0.778748121949307,0.777754849488666,0.776682245886976,0.775531044144939,0.774301974982705,0.772995766839869,0.771613145875472,0.770154835968
5,0.84990955938775,0.85337663423576,0.855981443960251,0.857758225972261,0.858740449316667,0.858960825583572,0.858451319720792,0.857243160747948,0.855366852372713,0.852852183509732,0.849728238702749,0.846023408450461,0.84176539943663,0.836981244664972,0.831697313499348,0.825939321609782,0.819732340824813,0.813100808890712,0.80606853913808,0.798658730056335,0.790893974776609,0.782796270463565,0.774387027616652,0.7656870792813,0.756716690170568,0.747495565697756,0.738042860920483,0.728377189396742,0.71851663195343,0.708478745367855,0.698280570962732,0.687938643115156,0.67746899768006,0.666887180328647,0.6562082548023,0.64544681108246,0.634616973476967,0.623732408623363,0.612806333409631,0.601851522812878,0.590880317656447,0.579904632285923,0.56893596216456,0.557985391388578,0.547063600122822,0.536180871957279,0.525347101184916,0.514571800001325,0.503864105626662,0.493232787350334,0.482686253498935,0.47223255832789,0.461879408837281,0.451634171512335,0.441503878989024,0.431495236645279,0.421614629118247,0.411868126748097,0.402261491948796,0.39280018550636,0.383489372805021,0.374333929981762,0.365338450009713,0.356507248710825,0.347844370698311,0.339353595249297,0.331038442108137,0.322902177220844,0.314947818401099,0.307178140928274,0.299595683077932,0.292202751585237,0.285001427041739,0.277993569225963,0.271180822368258,0.264564620350331,0.258146191839936,0.251926565361131,0.245906574300556,0.240086861850165,0.234467885886851,0.229049923789395,0.223833077193174,0.218817276683064,0.214002286424969,0.209387708736391,0.20497298859649,0.200757418096053,0.196740140827793,0.192920156217406,0.189296323795811,0.185867367412993,0.182631879393868,0.179588324636596,0.176735044653746,0.174070261556748,0.171592081984031,0.169298500973269,0.167187405778152,0.165256579630079,0.163503705445195
6,0.446471550871747,0.430717011075136,0.417027856236967,0.405386334245473,0.395758743826964,0.388097408936255,0.382342511439658,0.378423789388129,0.37626210789011,0.375770909314446,0.376857549283373,0.379424524653682,0.38337059943055,0.388591834313057,0.394982525332761,0.402436056816795,0.410845673684507,0.420105177871533,0.43010955346716,0.440755524949751,0.451942052710655,0.463570769869247,0.475546364200379,0.487776908820346,0.500174145108433,0.512653721177877,0.525135389052663,0.537543163554723,0.549805445759654,0.561855113737956,0.573629583162774,0.58507084023414,0.596125449243515,0.606744536981051,0.616883756071101,0.626503229209112,0.635567476164973,0.644045325314007,0.651909811357001,0.659138060794816,0.665711166631127,0.671614053688576,0.676835335838918,0.68136716636664,0.685205082607717,0.688347845930732,0.690797278056304,0.692558094642566,0.693637736999262,0.694046202730735,0.693795876048581,0.692901358437978,0.691379300307569,0.689248234201163,0.686528410100372,0.683241633300547,0.679411105297901,0.675061268083439,0.670217652199212,0.66490672887438,0.659155766522484,0.652992691847224,0.646445955771783,0.639544404376212,0.632317154998677,0.624793477629256,0.617002681699459,0.608974008346727,0.600736528210641,0.592319044796538,0.583750003422564,0.575057405747766,0.566268729861777,0.557410855900694,0.548509997139041,0.53959163649407,0.530680468366091,0.521800345726996,0.512974232358555,0.504224160132458,0.495571191215331,0.487035385074068,0.478635770149744,0.470390320062108,0.462315934201066,0.454428422556706,0.446742494635285,0.439271752304965,0.432028686412224,0.425024677007402,0.418269997016092,0.41177381919169,0.405544226183614,0.399588223555316,0.393911755586221,0.388519723692218,0.383416007300111,0.378603487012645,0.374084069902226,0.369858716773257,0.365927471235153
7,0.864971467968734,0.857623117725566,0.849734766154603,0.841881589609741,0.834531955158537,0.828047210810131,0.82268511198256,0.818606135756717,0.815881988887819,0.814505679157397,0.814402588616749,0.815442058523175,0.81744906687956,0.820215648584403,0.823511773878209,0.827095462019765,0.830721963254322,0.834151892725778,0.837158244835965,0.83953225564141,0.841088114315344,0.84166655271166,0.841137364949375,0.839400927049911,0.836388800402645,0.832063512626612,0.826417615667405,0.819472124146749,0.811274437486682,0.801895847563675,0.79142872999193,0.779983511946477,0.767685503045041,0.754671668513701,0.741087415936219,0.727083458572018,0.7128128097353,0.698427954241603,0.684078234604985,0.669907481640171,0.656051911496552,0.642638304010056,0.629782470669444,0.617588014501896,0.606145378818957,0.595531177043516,0.58580779176399,0.577023227725258,0.569211200649249,0.562391441556121,0.556570194597864,0.551740885283098,0.547884935324278,0.5449727001332,0.542964505182741,0.541811757996382,0.541458113376574,0.541840670593376,0.542891182582056,0.544537258700494,0.546703544234222,0.549312861571119,0.552287299764315,0.555549241028713,0.559022314544506,0.562632269744224,0.566307763015112,0.56998105343609,0.573588604771061,0.57707159244393,0.580376315613762,0.583454515742429,0.586263604195396,0.588766802434926,0.590933199252005,0.592737730238516,0.594161085326359,0.595189550718409,0.595814791911943,0.596033584774022,0.595847501777001,0.595262560548094,0.59428884183784,0.592940083876917,0.591233259877696,0.589188145155379,0.586826880002418,0.584173534058293,0.581253677483402,0.578093963779435,0.574721728607418,0.571164608446559,0.567450182419502,0.563605640089599,0.559657477519713,0.555631223375761,0.551551196366983,0.547440294843396,0.543319818923269,0.539209325103132,0.535126512912776
8,0.408785396490616,0.423839421187352,0.439608752972844,0.454629960891531,0.467808714266723,0.478384462306532,0.485880308994275,0.490049898032009,0.49082912070199,0.488296758117434,0.482645147436731,0.474159796637757,0.463205582980455,0.450216662926622,0.435687335199299,0.420161643822581,0.404220295060721,0.388464323561155,0.373495745455441,0.359896086300794,0.348204115884382,0.338894341945213,0.33235782156734,0.328886674188169,0.328663368766251,0.331755460375533,0.338116018700779,0.347589567907898,0.3599229811974,0.374780471026276,0.391761603950289,0.410421153670103,0.430289584701388,0.450893022556312,0.471771699694541,0.492496051895716,0.512679857962466,0.531990047972502,0.550153034511786,0.566957632909878,0.582254819161141,0.595954720148617,0.608021335672796,0.618465554543566,0.627337049349738,0.634715620479911,0.640702515208307,0.645412178923662,0.648964810101817,0.651479995611327,0.653071605147577,0.653844028974359,0.653889756646562,0.65328821976462,0.65210576163304,0.650396552345278,0.648204239595951,0.645564112786775,0.642505559334974,0.63905460552382,0.635236357382389,0.631077187374136,0.626606547510747,0.621858326402497,0.616871704455058,0.611691495990606,0.606367997949951,0.600956390869699,0.595515758280213,0.590107805182821,0.584795364838602,0.5796407860413,0.574704290905582,0.570042386715717,0.565706405407985,0.561741231723909,0.55818426689994,0.555064659842113,0.552402822883015,0.550210235137628,0.5484895237409,0.547234802302349,0.546432237049196,0.546060804510983,0.546093200260863,0.546496856096291,0.547235022946784,0.54826787849839,0.549553621731532,0.551049520958133,0.552712887180151,0.554501950345179,0.556376622034929,0.558299134010302,0.560234547612673,0.562151134090993,0.56402063034229,0.565818378221195,0.567523358440582,0.56911813214056,0.570588704474315
9,0.845879636373191,0.851545870862625,0.855653522535888,0.857550300176146,0.857312320230448,0.855445337793097,0.852602758380736,0.849374813368068,0.846161764460498,0.843121584537897,0.840174787942634,0.837049471319567,0.833352745814247,0.828657339241443,0.822593078325202,0.81493258693453,0.805659987708483,0.795011909740704,0.78348252899356,0.771788865563675,0.760798565324094,0.751428770031132,0.744530055637047,0.740772560376637,0.740551571933025,0.743926901402311,0.75060492125821,0.759965281103149,0.771127376004049,0.783045897615159,0.79462118687757,0.804809074823823,0.812716362733407,0.81767152556584,0.819264809895496,0.81735673750204,0.812058309568699,0.803689351210653,0.792723150158058,0.779725824369764,0.765297932118326,0.750024091735118,0.73443423456948,0.718977968999625,0.704011689670819,0.689796709158821,0.676505883628555,0.664235915057994,0.653022638514184,0.642857010230561,0.633700066082984,0.625495706401027,0.618180700026456,0.611691740779634,0.605969715548152,0.600961559136883,0.596620193172609,0.592903095422653,0.589770041377142,0.587180517454694,0.585091235976815,0.583454094110323,0.582214818693525,0.581312432518755,0.580679572223842,0.580243591138146,0.579928299934681,0.579656140374284,0.579350557193675,0.57893833164433,0.578351665321753,0.577529849615556,0.576420416911148,0.574979735938434,0.573173076807488,0.570974223937486,0.568364752024444,0.565333098756521,0.561873568189121,0.557985382893871,0.553671875287443,0.548939873981705,0.543799304797263,0.538262992933332,0.532346626311624,0.526068822569838,0.519451234390847,0.512518629322887,0.505298889440425,0.497822890901568,0.490124241167646,0.482238869910476,0.474204486327589,0.466059929124272,0.457844444827435,0.449596935006349,0.441355213565799,0.433155312143468,0.425030865654731,0.417012602182388,0.409127952702115
10,0.456285469998223,0.437630563744371,0.422863586709892,0.413672391265763,0.40983380773461,0.409926355519211,0.412106888771027,0.414713542495903,0.416616965278381,0.417350674924294,0.417087415110857,0.416517821286193,0.416664781650869,0.418653650456599,0.423461301978796,0.431680187596107,0.443344830222345,0.457865290414313,0.47408946229923,0.49047902267229,0.505347813638551,0.517094294982105,0.524371555402457,0.526174374136243,0.521864437405905,0.511179634274133,0.494267973750764,0.471754658460632,0.444810891408427,0.415168219541511,0.385027364317784,0.356844264236066,0.333022647896283,0.31558049043405,0.305871041306697,0.304423725558845,0.31093437098939,0.324393003409745,0.343305448818367,0.365950639846925,0.390619414217022,0.415797185834338,0.440274144332652,0.463185528595348,0.483996906681177,0.502454404436064,0.518518920319626,0.532299015717082,0.543991738428988,0.553835754558634,0.562077608787824,0.568949813267886,0.574658510907131,0.579378277297004,0.583251862327056,0.586393076524159,0.588891452366466,0.590817689025996,0.592229197493402,0.593175300302532,0.593701812147875,0.593854843247867,0.593683737357291,0.593243094886026,0.592593854969909,0.591803434502851,0.590944958726052,0.590095670904614,0.589334672780376,0.588740210319713,0.588386764993727,0.588342225783827,0.588665394426871,0.589404018381587,0.590593463470056,0.592256047433516,0.594400974037651,0.597024748842349,0.60011193002159,0.603636071149474,0.607560741789109,0.611840556018916,0.616422187233667,0.621245389210539,0.62624407088952,0.631347481679777,0.636481555313958,0.641570436573312,0.646538182153667,0.651310591203913,0.655817089207741,0.659992566298504,0.663779061276625,0.66712718672574,0.669997207628868,0.672359712848998,0.674195851650792,0.675497141579464,0.676264885282663,0.676509258968185,0.676248152086901
