id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
172,0.246230114,0.715761772,0.731154929,0.115390728,0.196340122,0.634443464,0.595314203,0.416241886,0.590645363,0.260592013,0.476675952,0.495719288,0.146785187,0.664104365,0.66797741,0.245794856,0.462464972,0.529228073,0.188842187,0.584379731,0.629802808,0.751225053,0.525613643,0.671920146,0.731586137,0.716513177,0.633072634,0.747416638,0.707240282,0.582113546,0.666158003,0.658065797,0.529106826,0.791535971,0.840203072,0.75085962,0.513747942,0.78282404,0.309388647,0.782229366,0.790474613,0.452306821,0.488802837,0.792917156,0.529823327,0.791161811,0.133344774,0.837860564,0.436459205,0.473417536,0.587799109,0.49253355,0.24676445,0.731744184,0.74698749,0.376899486,0.723815199,0.699682296,0.749481867,0.799249919,0.609552634,0.886146095,0.313235922,0.419464275,0.29557478,0.614862004,0.54186726,0.470965716,0.465244163,0.650513266,0.794647783,0.637802909,0.80639278,0.485706271,0.573399154,0.688164253,0.574459567,0.494336331,0.752436119,0.701375202,0.651252654,0.784979985,0.438290287,0.678078786,0.461432657,0.345407075,0.799458522,0.59481175,0.843248734,0.315382586,0.793640812,0.700128253,0.520389955,0.66016195,0.830212055,0.810484851,0.323557147,0.309946996,0.820830718,0.376730505,0.686043644
173,0.658152343,0.636528313,0.565354341,0.359129359,0.553892875,0.734335346,0.768499639,0.82419986,0.779217177,0.678885404,0.845738324,0.843343053,0.444442775,0.71987169,0.693856191,0.654413103,0.846493261,0.832180814,0.548050225,0.803890217,0.744961777,0.562277376,0.841650249,0.682668582,0.561080912,0.596136051,0.737693627,0.594112892,0.614120945,0.712797066,0.685442575,0.617010491,0.865277023,0.305102588,0.205806232,0.542039118,0.765424427,0.34314667,0.765335279,0.348126213,0.319898055,0.828510112,0.761575635,0.357330662,0.781519192,0.339658092,0.410719962,0.194082545,0.863351208,0.822305892,0.728877139,0.817528875,0.64116017,0.50795932,0.538429821,0.733792615,0.593916088,0.557882688,0.42220931,0.303369443,0.735912257,0.12428659,0.755036357,0.751532086,0.752983934,0.653876739,0.844863743,0.891332179,0.757028681,0.6338596,0.393450754,0.736163206,0.320592874,0.837376165,0.754420804,0.710095818,0.710093628,0.826855434,0.465481908,0.686217332,0.692544049,0.400063342,0.765393653,0.600814573,0.847804003,0.791631205,0.320881144,0.763210704,0.210742118,0.764541782,0.380670038,0.589349632,0.752091927,0.623125516,0.268252454,0.305179023,0.798398013,0.776406235,0.277550185,0.820301686,0.630701203
174,0.582827296,0.617170092,0.688490771,0.717783009,0.698792282,0.427182996,0.346660727,0.196537059,0.322562007,0.54444681,0.14190681,0.150189637,0.749454612,0.480011245,0.521654773,0.5878869,0.145183292,0.189363115,0.723481761,0.277603935,0.420617539,0.717840757,0.171741816,0.5506533,0.715313687,0.680353746,0.442642725,0.706289924,0.661671495,0.574056826,0.552783074,0.727487556,0.142759269,0.757034041,0.570531164,0.740572055,0.460429096,0.789872385,0.41409772,0.79343892,0.77122423,0.215769186,0.513374303,0.775900934,0.384465613,0.778798713,0.749293637,0.56342309,0.145491701,0.247000179,0.531708593,0.266306465,0.616378031,0.811695938,0.761420147,0.63523755,0.713604569,0.804114752,0.870417965,0.762909135,0.494533859,0.380421378,0.415329907,0.605246396,0.472582192,0.781586325,0.210906587,0.120327104,0.591894484,0.752882462,0.800560924,0.494043865,0.76780668,0.221772315,0.487923021,0.574379774,0.674936936,0.260613124,0.846764434,0.619565493,0.601288189,0.824457964,0.556572593,0.794572606,0.198029323,0.342345995,0.794787964,0.454410027,0.60744267,0.415872803,0.820063945,0.783020967,0.600589491,0.794166104,0.705735239,0.771719581,0.408768595,0.443161608,0.733747223,0.279686862,0.730062245
175,0.777966133,0.742261805,0.680053425,0.634126887,0.665720043,0.844198005,0.79325422,0.56331308,0.766948774,0.826114746,0.433831726,0.454502732,0.562997282,0.829628938,0.836120658,0.799274813,0.442789571,0.545462393,0.581940344,0.701215424,0.837693275,0.582263794,0.504263518,0.819709686,0.601141077,0.666578687,0.844232313,0.572363495,0.694820283,0.717160461,0.816380023,0.477044419,0.425692955,0.423422748,0.691372095,0.538302754,0.784505299,0.32182727,0.812391535,0.312037292,0.381735533,0.607411379,0.76397696,0.355903708,0.796769971,0.345818283,0.587424742,0.728730491,0.44026246,0.662967561,0.7814362,0.692583998,0.811535072,0.2877914,0.475412627,0.688178947,0.587397656,0.308505896,0.158314138,0.445490352,0.828933287,0.73768419,0.864811415,0.735258396,0.823556394,0.43912206,0.592042526,0.370211122,0.75089077,0.456000782,0.318323356,0.842271589,0.396127076,0.623197045,0.818543883,0.774591853,0.639642251,0.690790485,0.196335824,0.728620186,0.758490775,0.253323377,0.780334507,0.366856386,0.577924617,0.817206572,0.41380066,0.844560355,0.728994894,0.870000821,0.272730252,0.402214442,0.756114066,0.393698713,0.556672876,0.460286267,0.819195284,0.839499557,0.554681679,0.737383356,0.54273583
176,0.31603323,0.403412428,0.545005258,0.62331982,0.573680023,0.148559532,0.296521824,0.705434189,0.362873444,0.200691243,0.75135433,0.75181596,0.708293294,0.186999256,0.175221667,0.285128082,0.754123761,0.716596564,0.688613476,0.502142437,0.174320949,0.69295894,0.738651225,0.231236859,0.673353189,0.580623847,0.159961855,0.725499347,0.533124784,0.57257812,0.246899938,0.836416506,0.750093577,0.819455606,0.70486389,0.745350625,0.395405207,0.770162034,0.258778042,0.760880221,0.815264437,0.680016144,0.47635856,0.812900482,0.304215631,0.808399227,0.725287639,0.571084451,0.753196538,0.597770763,0.391091252,0.542718589,0.330175177,0.722483328,0.798334118,0.600559789,0.72717547,0.753153608,0.465969263,0.821376849,0.236520392,0.62472849,0.170874747,0.504378433,0.257780928,0.804630233,0.688783879,0.732629296,0.473013581,0.844303064,0.776652836,0.20679928,0.853513047,0.680637481,0.287505952,0.416196145,0.696705457,0.571513918,0.573001438,0.53073805,0.45687543,0.690189702,0.416698413,0.811495078,0.74561788,0.345680355,0.814271816,0.20841765,0.554271218,0.181368241,0.724641217,0.837209539,0.478477396,0.821761486,0.840483252,0.83551266,0.282743994,0.229441535,0.798123853,0.548838929,0.821466644
177,0.760901795,0.836966829,0.810022398,0.732382089,0.785537104,0.446954999,0.723110019,0.614221401,0.796010139,0.567576448,0.546049293,0.545701378,0.609874462,0.543144352,0.513646319,0.712276282,0.539269789,0.619788321,0.659070272,0.859068249,0.513336773,0.644234423,0.59240004,0.629810234,0.679477119,0.796164626,0.480789182,0.538096855,0.828960069,0.715186256,0.658959266,0.184447991,0.579407967,0.233152057,0.553699495,0.521998262,0.78224313,0.376081193,0.684932731,0.40407308,0.249748415,0.66360544,0.783072599,0.285210028,0.754904279,0.312144141,0.540157078,0.729324413,0.588771217,0.79546221,0.801810717,0.848140294,0.747183608,0.482185588,0.349933415,0.736089477,0.547184766,0.422986809,0.752736244,0.256061529,0.647415346,0.703509179,0.497808113,0.821346734,0.683688558,0.327509576,0.707618401,0.63746115,0.831495609,0.194408085,0.399200021,0.592220932,0.207991761,0.671726655,0.727234155,0.832382099,0.597473478,0.824373611,0.743579941,0.817093449,0.84415782,0.617470205,0.829016911,0.292040379,0.529294563,0.774619017,0.294260886,0.601265737,0.793614798,0.526552029,0.564430388,0.230907868,0.843217446,0.268646254,0.251902738,0.244012043,0.739684088,0.646383968,0.373051242,0.802491539,0.301674019
178,0.37672463,0.172494324,0.232826381,0.428099997,0.301030379,0.746190207,0.448704557,0.639250847,0.276871132,0.693070066,0.715883144,0.717219332,0.650159117,0.723866789,0.735154368,0.478772516,0.726047499,0.646580053,0.586599997,0.127649259,0.739946389,0.612073113,0.691155195,0.629131611,0.557329344,0.298313194,0.755553855,0.750793204,0.208739029,0.584095034,0.590166344,0.539585344,0.718688593,0.640206773,0.770031672,0.757287525,0.366756773,0.816407621,0.562623529,0.829576063,0.672070111,0.60283436,0.407594705,0.710022414,0.42969578,0.736641887,0.77060302,0.554085173,0.732002494,0.331527672,0.295455147,0.192910903,0.432619657,0.872824233,0.775712525,0.496376291,0.769978841,0.858056786,0.603692268,0.681939751,0.632781208,0.577519461,0.745264727,0.264932044,0.573647153,0.767809654,0.57100985,0.693311769,0.234245573,0.567892732,0.829438945,0.712776678,0.580755478,0.622269511,0.489539763,0.228572632,0.754261692,0.280692591,0.536403546,0.294142726,0.204048846,0.729591979,0.243319883,0.751165307,0.800466677,0.380522672,0.749729068,0.729172059,0.377390427,0.741230228,0.786942231,0.648041331,0.2204247,0.71996535,0.67250244,0.670494836,0.532302934,0.689262273,0.819458523,0.36122366,0.753575014
179,0.797904387,0.499793814,0.633994627,0.846847237,0.741547468,0.573587962,0.855750147,0.745696154,0.70816545,0.66377882,0.610647189,0.60645883,0.725738573,0.582588476,0.583621927,0.858571345,0.584712877,0.716822576,0.792360124,0.392123163,0.567578022,0.766532222,0.627715904,0.758213636,0.815000158,0.735570439,0.530612485,0.485324695,0.587669173,0.700752916,0.801003627,0.735329866,0.560059562,0.633518156,0.396722179,0.488641905,0.789410467,0.249368063,0.80633812,0.210564174,0.592332454,0.767382408,0.78822162,0.49418381,0.832752899,0.441273128,0.423042936,0.748910737,0.515965156,0.772002919,0.744800268,0.549820681,0.860163645,0.127307482,0.358986471,0.820224777,0.431888934,0.165704797,0.734677896,0.578223783,0.751232792,0.762842813,0.625575014,0.693929006,0.8207337,0.384183727,0.773820255,0.598332931,0.645975415,0.742707309,0.233895249,0.615793955,0.694360974,0.74091513,0.875169835,0.641943086,0.467411547,0.714292185,0.789037714,0.738793394,0.590615173,0.53224053,0.671330409,0.494606595,0.358974717,0.856133915,0.481080478,0.560828059,0.818247523,0.644275161,0.397808791,0.680388049,0.624704448,0.583645942,0.59811827,0.639002689,0.81647049,0.635838733,0.283002618,0.811415149,0.458303878
180,0.263679233,0.731583067,0.619781868,0.142362709,0.422613043,0.694467437,0.12221524,0.412069822,0.496254474,0.574269284,0.648558515,0.654436303,0.457817407,0.68272569,0.686593723,0.120910839,0.683765968,0.477437624,0.301899549,0.736667924,0.706213149,0.370819057,0.639764264,0.398484296,0.245542397,0.440862684,0.739948685,0.775110674,0.684360936,0.619277516,0.297600849,0.56176403,0.734761363,0.7279135,0.805955572,0.774115259,0.312900711,0.667042621,0.282600056,0.59684178,0.771168257,0.388420997,0.357289147,0.878989175,0.203530238,0.873711375,0.80647539,0.498989648,0.794709034,0.365617079,0.459299727,0.715989043,0.153922269,0.393163894,0.824861661,0.260745924,0.813804321,0.491654625,0.501459985,0.807311983,0.450052306,0.436559885,0.718103291,0.551712219,0.278186092,0.851014315,0.410112945,0.74703995,0.645337403,0.535313015,0.650392717,0.702719582,0.72384712,0.487803348,0.139272,0.678665494,0.839082693,0.510954501,0.392442366,0.472001095,0.732350265,0.815542137,0.644283912,0.826808849,0.80112024,0.249843222,0.845989785,0.783479419,0.276523277,0.720797271,0.830108963,0.650753465,0.698625753,0.7671719,0.832250059,0.729528602,0.314013301,0.71182117,0.740983029,0.306020372,0.875888855
181,0.687308682,0.606839027,0.743177774,0.429937257,0.825358263,0.634484967,0.377375261,0.826590244,0.831262828,0.798083498,0.726231228,0.717990355,0.84279004,0.674830075,0.656739303,0.375374736,0.669197107,0.848627958,0.739129842,0.60797034,0.621094182,0.809527942,0.725603854,0.821053645,0.655389262,0.851312444,0.54751046,0.423785023,0.677890467,0.656944277,0.72940945,0.720959236,0.528550332,0.471430393,0.2707186,0.437630505,0.767851513,0.587622759,0.716428922,0.691274054,0.378403811,0.823320829,0.783618823,0.11630447,0.58450405,0.131666161,0.292483933,0.787250581,0.344547999,0.827929399,0.837318862,0.667330978,0.463102961,0.742004812,0.282472209,0.685609673,0.277225384,0.751591041,0.820288553,0.305481169,0.843030332,0.829561599,0.534752547,0.841014357,0.707917403,0.229150662,0.827030663,0.478496138,0.72743515,0.78173326,0.658418543,0.607652322,0.572961165,0.841866567,0.42717266,0.644474289,0.216820201,0.881896315,0.81593622,0.873492684,0.555800642,0.301189721,0.698542388,0.26688779,0.316040874,0.649274903,0.207612772,0.408396717,0.729893268,0.547150484,0.246255879,0.683216616,0.634351982,0.456270356,0.306012181,0.534564635,0.766837864,0.585140092,0.534096409,0.773732923,0.153691491
182,0.532496976,0.657018387,0.402503534,0.744051519,0.190468471,0.609165854,0.728456985,0.191247836,0.177905716,0.275294628,0.453923354,0.472269782,0.150440692,0.55670199,0.585235025,0.728877023,0.568183012,0.141556109,0.428252599,0.678343768,0.644076511,0.254951107,0.464296462,0.219558991,0.591657844,0.145612472,0.728048829,0.779746637,0.568327629,0.699476569,0.450279862,0.584820161,0.757022521,0.845682239,0.705055998,0.784172876,0.401504513,0.793665552,0.490723864,0.642826586,0.816478198,0.231366937,0.330788942,0.358962926,0.712360452,0.39967362,0.729677876,0.384201974,0.775464427,0.26328332,0.197811887,0.636878638,0.756028483,0.615400965,0.697817948,0.560491151,0.712993001,0.588715209,0.263440075,0.74710126,0.189916909,0.228038586,0.811125045,0.222086826,0.514317412,0.612137275,0.235754991,0.832467313,0.510004855,0.411422474,0.681528978,0.721391282,0.756337725,0.208797376,0.758362511,0.679847668,0.61536407,0.141279544,0.273450505,0.142778497,0.779322344,0.748061933,0.594816506,0.701760786,0.787342544,0.616011128,0.597364759,0.830962315,0.549924591,0.818442686,0.678662698,0.639258174,0.701324741,0.842632486,0.738536298,0.828484212,0.421073191,0.778947695,0.814778006,0.46030879,0.469186375
183,0.812627333,0.69019756,0.836110981,0.581804945,0.549900655,0.782910107,0.615900143,0.551034783,0.522086061,0.703272823,0.843832812,0.844671777,0.456266774,0.814911796,0.797792484,0.618491724,0.807862979,0.433042494,0.845128798,0.634628851,0.726884194,0.673029583,0.847794205,0.612816863,0.798858517,0.442386362,0.573728492,0.396886943,0.798409035,0.525211905,0.865721238,0.699374914,0.477015088,0.161551887,0.52668219,0.391204123,0.810908879,0.318676166,0.857295684,0.633605952,0.24934321,0.636951356,0.792219037,0.723418876,0.593445872,0.743710866,0.465467568,0.789842458,0.35371126,0.671343596,0.572187433,0.683244269,0.575949826,0.708917469,0.523463158,0.834053672,0.513340628,0.735940979,0.690463047,0.433860778,0.556725181,0.636251954,0.294836332,0.611971366,0.877605688,0.658187123,0.654071856,0.230715506,0.836495349,0.815581854,0.60998867,0.557257934,0.478555792,0.597170338,0.582537901,0.637077658,0.698272848,0.42836484,0.723742219,0.438409211,0.418590369,0.452273533,0.763855694,0.555637932,0.425797006,0.837308713,0.723388184,0.24101436,0.798388281,0.299844483,0.643461548,0.704662193,0.610980487,0.219210364,0.461769022,0.275214527,0.868809565,0.422079116,0.321603692,0.836743991,0.777640048
184,0.223080426,0.511758367,0.175089167,0.68684615,0.715013439,0.321826689,0.65196743,0.71341801,0.734589942,0.501448253,0.146643548,0.145038451,0.754226859,0.234542142,0.285580988,0.658532999,0.257896744,0.752338477,0.155864922,0.632924231,0.460801365,0.564882312,0.147237856,0.663349608,0.297109668,0.752517898,0.705071939,0.780252084,0.29340914,0.832695797,0.124885533,0.626428986,0.779408517,0.485767437,0.820549523,0.782272846,0.257865932,0.760631425,0.142802951,0.729578178,0.669275588,0.640318306,0.352834646,0.638241917,0.705952457,0.60640469,0.865890696,0.332228986,0.819793956,0.566345555,0.724273015,0.607197853,0.742461925,0.563136583,0.877851845,0.234813145,0.853010604,0.514054532,0.553920065,0.867845049,0.744947951,0.664442329,0.736005499,0.662276877,0.139803665,0.773163312,0.653039225,0.639123068,0.222762759,0.273702462,0.747002844,0.780561354,0.821539093,0.710954399,0.75903255,0.694542391,0.63076328,0.754930606,0.554208345,0.765246697,0.82811124,0.873588136,0.446615622,0.838264373,0.818954977,0.327154996,0.586598686,0.668717196,0.362636356,0.748606913,0.699925339,0.594296652,0.740693912,0.624371119,0.905739432,0.716131507,0.17919939,0.844196609,0.775616721,0.243562438,0.513562211
185,0.615899299,0.850763814,0.506165315,0.642674106,0.596274588,0.754281146,0.690753342,0.606179927,0.562114719,0.838799649,0.446110239,0.442233238,0.53201453,0.634915665,0.714890671,0.673909851,0.674863216,0.549051149,0.467263557,0.724004202,0.8460165,0.811830852,0.44849057,0.684248724,0.728127948,0.561722618,0.620823664,0.368895516,0.730917522,0.198523642,0.384296423,0.648747553,0.412740463,0.758383078,0.236414551,0.360856027,0.685458754,0.389401657,0.435956052,0.474373092,0.590782415,0.726882902,0.775656817,0.661144789,0.600280682,0.709367663,0.132004019,0.782392676,0.293678844,0.856612267,0.577794057,0.725269472,0.500596754,0.769474327,0.139541727,0.633767973,0.172507462,0.800959408,0.839190365,0.149181092,0.530688041,0.679661602,0.463923402,0.75423817,0.422877525,0.454922072,0.684384831,0.653964955,0.622651464,0.717330059,0.47374457,0.401878197,0.273913382,0.615796164,0.46159449,0.605553917,0.690689288,0.609860973,0.789719455,0.553638911,0.244757717,0.146771998,0.843516928,0.246824701,0.281306336,0.747474329,0.752922258,0.656966317,0.808846008,0.459185717,0.601592181,0.765969694,0.517856924,0.708487946,0.136204953,0.535708008,0.526454211,0.215445428,0.400763904,0.670709023,0.813719845
186,0.644299838,0.130523356,0.728978215,0.594928212,0.658159129,0.378600869,0.517454169,0.649682692,0.697626324,0.159923913,0.752719852,0.753059841,0.726066141,0.617330192,0.475219109,0.561257872,0.554561113,0.72123661,0.749526442,0.464429226,0.149623094,0.252608176,0.756209505,0.547530047,0.449622262,0.722610293,0.650670523,0.783982426,0.455329631,0.56699068,0.734581008,0.711935917,0.782221678,0.520646698,0.642746415,0.788753262,0.566946095,0.836162932,0.754839127,0.844803192,0.782993297,0.482299134,0.352528117,0.660036749,0.700184649,0.564742021,0.407039711,0.351888422,0.709538247,0.202958784,0.726529008,0.51862388,0.800192519,0.415130794,0.418381503,0.629384833,0.509987288,0.331388805,0.222921973,0.449013604,0.775334633,0.599492089,0.870034,0.478644051,0.751727763,0.807570767,0.603169967,0.715357451,0.671957873,0.537293405,0.840932457,0.822038947,0.708988825,0.705215084,0.832881988,0.74025301,0.627974161,0.749471309,0.379395004,0.77896343,0.673182976,0.448095956,0.206287137,0.661923973,0.72942459,0.449342026,0.49403632,0.677829242,0.302461208,0.874528896,0.757975114,0.450841931,0.827980101,0.6042913,0.413288002,0.855673392,0.750858792,0.618852934,0.860308567,0.64382195,0.331442818
187,0.709514907,0.39908367,0.61230306,0.798575787,0.72364374,0.822112492,0.843820765,0.731214005,0.655609845,0.478731368,0.539812062,0.538861754,0.593340598,0.766425669,0.854311372,0.809226836,0.824974623,0.588988252,0.564182816,0.848477849,0.45461265,0.666180098,0.535137162,0.822158762,0.862622151,0.568232242,0.713190253,0.324767337,0.851735501,0.705568065,0.619022266,0.50262516,0.380736802,0.752008559,0.62107518,0.312559555,0.791837411,0.210324937,0.562999634,0.169093826,0.347877884,0.843793646,0.812899594,0.625344571,0.608077826,0.756001427,0.747913588,0.80131254,0.501143976,0.556921435,0.557785884,0.807476376,0.333400264,0.819720566,0.751555273,0.795760656,0.749426933,0.768717344,0.612431139,0.754749358,0.430744222,0.763921351,0.136988093,0.815069353,0.608825712,0.319939147,0.751832857,0.534274079,0.696178562,0.817340533,0.206829602,0.252541132,0.528885658,0.601930822,0.233676802,0.503367953,0.701921941,0.474933983,0.815725427,0.420381914,0.637497921,0.765375479,0.596348245,0.607729532,0.518652101,0.882990076,0.827876336,0.640820311,0.767487441,0.148692304,0.469816711,0.846197601,0.27263308,0.745847299,0.753753391,0.208897329,0.603793247,0.725932951,0.21046457,0.722018038,0.784015581
188,0.472781513,0.73686495,0.651350557,0.280392084,0.460062688,0.21981481,0.150008461,0.443826615,0.586433797,0.748992496,0.719704982,0.721243471,0.671735228,0.365525903,0.127516587,0.251384273,0.21443867,0.67997189,0.712909176,0.143278585,0.756227483,0.571128825,0.734319616,0.224432758,0.124922369,0.71243817,0.494917466,0.774943101,0.144276747,0.639911329,0.678622181,0.840820063,0.783841463,0.513526302,0.762458603,0.768383426,0.3201662,0.584834262,0.734868528,0.504694513,0.792671257,0.174180629,0.292825842,0.716864102,0.692167698,0.453364499,0.591387747,0.302259803,0.874860709,0.71451148,0.750078047,0.298424067,0.766217041,0.247665913,0.592163993,0.371715031,0.576327336,0.375901095,0.658755809,0.595834497,0.810067273,0.420309833,0.421333608,0.289145552,0.735557738,0.759296031,0.459034187,0.824398918,0.573738723,0.282526183,0.593599641,0.686261385,0.857291579,0.730966502,0.647150902,0.827007228,0.597484939,0.842589808,0.274554917,0.827109625,0.709505731,0.559422312,0.731427583,0.820206926,0.838919395,0.142140585,0.266200621,0.70339526,0.466034626,0.454818395,0.845275857,0.206746475,0.712213593,0.508928896,0.622274275,0.592580332,0.755718964,0.561670463,0.592076558,0.555217711,0.376781415
189,0.856689751,0.596253434,0.697213731,0.699827694,0.835214985,0.597910525,0.450884824,0.837232577,0.788459903,0.545130787,0.605771823,0.601715962,0.689013992,0.802365316,0.394418507,0.665280361,0.593918197,0.675044554,0.595586167,0.437860142,0.531650711,0.817643192,0.561167754,0.617032481,0.3846588,0.599492382,0.843485816,0.362701522,0.440533825,0.629901347,0.625026235,0.175535757,0.339880362,0.758030538,0.396437208,0.402714861,0.76419703,0.680455582,0.531806768,0.755948465,0.313879335,0.51666162,0.714665326,0.514869722,0.621295689,0.812966262,0.721925618,0.746745688,0.126153128,0.654316795,0.492949371,0.735734594,0.377895099,0.671526474,0.732674806,0.784161568,0.738045331,0.842719556,0.758755963,0.740427013,0.295419029,0.837551297,0.755750589,0.72565294,0.501230563,0.403724196,0.840387507,0.259467796,0.794023899,0.721357996,0.716029363,0.610630514,0.18419091,0.535232574,0.652798713,0.258287503,0.746352138,0.208423087,0.725104685,0.247393369,0.56957923,0.77880979,0.553262547,0.328083064,0.23247564,0.432561794,0.701533571,0.591319208,0.830962074,0.77121312,0.211236392,0.598661463,0.542595218,0.831076451,0.754684126,0.704998162,0.482215083,0.796942174,0.698017302,0.814968733,0.849388454
190,0.112319389,0.669429825,0.499582625,0.494126248,0.162316655,0.653713488,0.746575764,0.160542056,0.300159337,0.714266824,0.655196907,0.660807709,0.52897609,0.266312519,0.738756425,0.572567863,0.665984319,0.55901764,0.674366724,0.753946912,0.734204018,0.243723436,0.712600891,0.646046333,0.734037135,0.676942991,0.163204711,0.796845784,0.755584111,0.734329914,0.666383822,0.517508134,0.782110518,0.492795898,0.824009574,0.808103669,0.38304643,0.717845249,0.759898812,0.523002719,0.764265952,0.751322397,0.483962311,0.822471466,0.675906084,0.275823815,0.546180373,0.436109674,0.387108271,0.641957897,0.794457348,0.451982093,0.843269272,0.606839078,0.516974648,0.348915084,0.522761666,0.243752049,0.464270513,0.492363072,0.736682228,0.205040562,0.578269198,0.481684266,0.825956051,0.864421531,0.203015753,0.686257216,0.348278767,0.502374514,0.598858512,0.738059523,0.535381333,0.799997586,0.710301582,0.686600785,0.49271045,0.598009802,0.549760474,0.677291606,0.790164075,0.418998618,0.785600554,0.759942037,0.642964016,0.758159607,0.559452458,0.768752378,0.254150211,0.536230711,0.606510621,0.736678464,0.849044991,0.263227592,0.475569916,0.682227473,0.844795777,0.373478925,0.717697255,0.320434612,0.261098575
191,0.350744723,0.671919147,0.852912255,0.856048572,0.485584761,0.738662075,0.57193647,0.481010844,0.737936025,0.619218767,0.715463514,0.707147211,0.833103095,0.690920538,0.591827561,0.807260169,0.718181087,0.814385098,0.681352895,0.543438286,0.565177947,0.646129183,0.61030136,0.73699345,0.61636801,0.671250338,0.48806221,0.287626236,0.546276885,0.452798868,0.653231593,0.743028885,0.333006748,0.76870838,0.221508407,0.266652467,0.828273435,0.525720462,0.468090201,0.756259712,0.39904636,0.534485168,0.880018703,0.239909274,0.650031517,0.704317291,0.766982822,0.851894392,0.738130829,0.691571824,0.358262136,0.871524371,0.236744074,0.7535008,0.799314641,0.805379613,0.786401425,0.635774458,0.814089883,0.821073646,0.461473947,0.590248671,0.748537359,0.877256918,0.250509455,0.190414153,0.585896123,0.569509702,0.796439345,0.865247351,0.723940981,0.500695061,0.736747889,0.345427922,0.552281738,0.577342325,0.829063209,0.716967309,0.794233722,0.627858982,0.373785143,0.829809941,0.399510438,0.410701692,0.654209737,0.602662161,0.834893015,0.43927806,0.684974705,0.796117295,0.721294121,0.543280488,0.22396795,0.698376698,0.850586998,0.640038656,0.219955366,0.820586147,0.600274689,0.775468145,0.678050031
192,0.71189654,0.544885545,0.123727066,0.117825136,0.748960972,0.436096192,0.696433337,0.749879912,0.428027957,0.637997781,0.475845795,0.493629146,0.182407735,0.529217476,0.684884623,0.260113923,0.487081002,0.240572286,0.548221472,0.726623913,0.706906295,0.59689372,0.660186525,0.447300818,0.674397775,0.572616587,0.752427204,0.73041748,0.734122641,0.846075842,0.618952283,0.561336357,0.785859254,0.459523156,0.618053756,0.698104568,0.225664267,0.794629903,0.78845655,0.498107908,0.824986416,0.751110056,0.112802749,0.650138052,0.634030751,0.513713943,0.431787443,0.161721002,0.622717658,0.574961881,0.779992714,0.131121534,0.622719219,0.43732475,0.333095373,0.308799111,0.384713038,0.626309257,0.286780525,0.262140886,0.868607882,0.719366007,0.488186815,0.128296135,0.671765988,0.536731308,0.724154454,0.827677399,0.323654696,0.155170265,0.560166116,0.829835718,0.625547077,0.789091178,0.812632184,0.81920316,0.252027224,0.596977579,0.365674685,0.724402006,0.817022771,0.240622761,0.824464679,0.878964025,0.729758384,0.761356852,0.258785445,0.844199568,0.600609577,0.378258753,0.584664563,0.801693704,0.622297584,0.572242689,0.20092895,0.70888601,0.624225808,0.280334584,0.749743723,0.404056877,0.577477183
193,0.64311545,0.837179265,0.381991085,0.365621434,0.531048992,0.821353622,0.631649284,0.534882086,0.835934195,0.737342987,0.845722467,0.843636317,0.529354088,0.827758381,0.641979956,0.677172758,0.827674294,0.645726979,0.822323895,0.577972512,0.623796081,0.809320381,0.701797203,0.837091878,0.636633648,0.803175592,0.541652,0.472951424,0.550456524,0.157235958,0.732937815,0.721996591,0.341500312,0.778618517,0.663510471,0.538745701,0.617601507,0.326664713,0.377730985,0.772449014,0.222786894,0.509556092,0.34938386,0.61519615,0.717094566,0.863511043,0.808426332,0.485669717,0.696076875,0.776538624,0.348093866,0.402316518,0.642780656,0.84056712,0.769575974,0.749045555,0.79995737,0.803173174,0.721527176,0.688588527,0.137961148,0.579305276,0.814354688,0.395973298,0.594731131,0.727391236,0.575705792,0.263888163,0.78568119,0.468520864,0.771806936,0.244918403,0.709293764,0.339791303,0.301718858,0.29344143,0.677063666,0.733342939,0.807370143,0.535819269,0.276047774,0.66596876,0.254016,0.189389719,0.523282747,0.453563709,0.682904699,0.207834556,0.785469256,0.815016218,0.761298202,0.356936907,0.670354017,0.824877755,0.584824915,0.58677113,0.701860307,0.735838187,0.506127683,0.860383602,0.880006513
